date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:23:35	5532/5532	---M-Z	200	added ('OK')	application/x-javascript	etag:%22159c-663736dc-5aa0c51e2a8896da;gz%22	https://html.rrdevs.net/xlab/assets/js/vendor/type.js	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/js/vendor/type.js	(from https://html.rrdevs.net/xlab/index.html)
21:23:36	4751/4751	---M-Z	200	added ('OK')	application/x-javascript	etag:%22128f-663736db-6e6f547896975860;gz%22	https://html.rrdevs.net/xlab/assets/js/plugins/counterup.js	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/js/plugins/counterup.js	(from https://html.rrdevs.net/xlab/index.html)
21:23:36	2942/2942	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7e-663736da-20c486ae956fad79;gz%22	https://html.rrdevs.net/xlab/assets/js/plugins/nice-select.min.js	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/js/plugins/nice-select.min.js	(from https://html.rrdevs.net/xlab/index.html)
21:23:37	8854/8854	---M-Z	200	added ('OK')	application/x-javascript	etag:%222296-663736db-a7b6760593952d9f;gz%22	https://html.rrdevs.net/xlab/assets/js/plugins/parallax-scroll.js	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/js/plugins/parallax-scroll.js	(from https://html.rrdevs.net/xlab/index.html)
21:23:37	255069/255069	---M-Z	200	added ('OK')	application/x-javascript	etag:%223e45d-663736dc-bbb98c19ad0d2b0e;gz%22	https://html.rrdevs.net/xlab/assets/js/vendor/jquery-ui.min.js	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/js/vendor/jquery-ui.min.js	(from https://html.rrdevs.net/xlab/index.html)
21:23:38	1261/1261	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ed-663736dd-8bf41a6242322441;gz%22	https://html.rrdevs.net/xlab/assets/js/vendor/ajax-form.js	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/js/vendor/ajax-form.js	(from https://html.rrdevs.net/xlab/index.html)
21:23:38	15383/15383	---M-Z	200	added ('OK')	application/x-javascript	etag:%223c17-663736da-d7665efc71dbb847;gz%22	https://html.rrdevs.net/xlab/assets/js/plugins/jquery.carouselTicker.js	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/js/plugins/jquery.carouselTicker.js	(from https://html.rrdevs.net/xlab/index.html)
21:23:39	18698/18698	---M-Z	200	added ('OK')	application/x-javascript	etag:%22490a-663736ad-12d47f0bb5c83454;gz%22	https://html.rrdevs.net/xlab/assets/js/main.js	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/js/main.js	(from https://html.rrdevs.net/xlab/index.html)
21:23:40	104740/104740	---M--	200	added ('OK')	font/woff2	etag:%2219924-663736b0-14d76557288dd2f9;;;%22	https://html.rrdevs.net/xlab/assets/fonts/fa-brands-400.woff2	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/fonts/fa-brands-400.woff2	(from https://html.rrdevs.net/xlab/assets/css/vendor/fontawesome-pro.css)
21:23:40	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-661763d2-d6d3776d67c20dc1;gz%22	https://html.rrdevs.net/xlab/assets/fonts/fa-duotone-900.woff2	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/fonts/fa-duotone-900.woff2	(from https://html.rrdevs.net/xlab/assets/css/vendor/fontawesome-pro.css)
21:23:40	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-661763d2-d6d3776d67c20dc1;gz%22	https://html.rrdevs.net/xlab/assets/fonts/fa-duotone-900.ttf	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/fonts/fa-duotone-900.ttf	(from https://html.rrdevs.net/xlab/assets/css/vendor/fontawesome-pro.css)
21:23:40	180684/180684	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222c1cc-663736b0-3ba4a9c8911550ce;gz%22	https://html.rrdevs.net/xlab/assets/fonts/fa-brands-400.ttf	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/fonts/fa-brands-400.ttf	(from https://html.rrdevs.net/xlab/assets/css/vendor/fontawesome-pro.css)
21:23:43	357732/357732	---M--	200	added ('OK')	font/woff2	etag:%2257564-663736ae-4bac1feaed51f4ea;;;%22	https://html.rrdevs.net/xlab/assets/fonts/fa-regular-400.woff2	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/fonts/fa-regular-400.woff2	(from https://html.rrdevs.net/xlab/assets/css/vendor/fontawesome-pro.css)
21:23:46	891584/891584	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d9ac0-663736af-6191326dae28917c;gz%22	https://html.rrdevs.net/xlab/assets/fonts/fa-regular-400.ttf	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/fonts/fa-regular-400.ttf	(from https://html.rrdevs.net/xlab/assets/css/vendor/fontawesome-pro.css)
21:23:48	303544/303544	---M--	200	added ('OK')	font/woff2	etag:%224a1b8-663736b0-1091360367a8b080;;;%22	https://html.rrdevs.net/xlab/assets/fonts/fa-solid-900.woff2	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/fonts/fa-solid-900.woff2	(from https://html.rrdevs.net/xlab/assets/css/vendor/fontawesome-pro.css)
21:23:49	785900/785900	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22bfdec-663736ad-d61ce0189f992441;gz%22	https://html.rrdevs.net/xlab/assets/fonts/fa-solid-900.ttf	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/fonts/fa-solid-900.ttf	(from https://html.rrdevs.net/xlab/assets/css/vendor/fontawesome-pro.css)
21:23:49	999704/999704	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22f4118-663736af-ce62b9adb5c0b3d6;gz%22	https://html.rrdevs.net/xlab/assets/fonts/fa-light-300.ttf	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/fonts/fa-light-300.ttf	(from https://html.rrdevs.net/xlab/assets/css/vendor/fontawesome-pro.css)
21:23:51	4964/4964	---M--	200	added ('OK')	font/woff2	etag:%221364-663736af-19c9ce8d8e3a0ec0;;;%22	https://html.rrdevs.net/xlab/assets/fonts/fa-v4compatibility.woff2	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/fonts/fa-v4compatibility.woff2	(from https://html.rrdevs.net/xlab/assets/css/vendor/fontawesome-pro.css)
21:23:52	10556/10556	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22293c-663736af-8a76c4c61668200c;gz%22	https://html.rrdevs.net/xlab/assets/fonts/fa-v4compatibility.ttf	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/fonts/fa-v4compatibility.ttf	(from https://html.rrdevs.net/xlab/assets/css/vendor/fontawesome-pro.css)
21:23:52	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-661763d2-d6d3776d67c20dc1;gz%22	https://html.rrdevs.net/xlab/assets/css/images/loader.gif	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/css/images/loader.gif	(from https://html.rrdevs.net/xlab/assets/css/plugins/carouselTicker.css)
21:23:53	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-661763d2-d6d3776d67c20dc1;gz%22	https://html.rrdevs.net/xlab/assets/css/images/ui-icons_444444_256x240.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/css/images/ui-icons_444444_256x240.png	(from https://html.rrdevs.net/xlab/assets/css/main.css)
21:23:53	392136/392136	---M--	200	added ('OK')	font/woff2	etag:%225fbc8-663736ae-15f187b3daf12c4d;;;%22	https://html.rrdevs.net/xlab/assets/fonts/fa-light-300.woff2	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/fonts/fa-light-300.woff2	(from https://html.rrdevs.net/xlab/assets/css/vendor/fontawesome-pro.css)
21:23:53	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-661763d2-d6d3776d67c20dc1;gz%22	https://html.rrdevs.net/xlab/assets/css/images/ui-icons_555555_256x240.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/css/images/ui-icons_555555_256x240.png	(from https://html.rrdevs.net/xlab/assets/css/main.css)
21:23:53	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-661763d2-d6d3776d67c20dc1;gz%22	https://html.rrdevs.net/xlab/assets/css/images/ui-icons_ffffff_256x240.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/css/images/ui-icons_ffffff_256x240.png	(from https://html.rrdevs.net/xlab/assets/css/main.css)
21:23:54	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-661763d2-d6d3776d67c20dc1;gz%22	https://html.rrdevs.net/xlab/assets/css/images/ui-icons_777620_256x240.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/css/images/ui-icons_777620_256x240.png	(from https://html.rrdevs.net/xlab/assets/css/main.css)
21:23:54	1100824/1100824	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%2210cc18-663736ae-af37998727379b04;gz%22	https://html.rrdevs.net/xlab/assets/fonts/fa-thin-100.ttf	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/fonts/fa-thin-100.ttf	(from https://html.rrdevs.net/xlab/assets/css/vendor/fontawesome-pro.css)
21:23:54	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-661763d2-d6d3776d67c20dc1;gz%22	https://html.rrdevs.net/xlab/assets/css/images/ui-icons_cc0000_256x240.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/css/images/ui-icons_cc0000_256x240.png	(from https://html.rrdevs.net/xlab/assets/css/main.css)
21:23:54	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-661763d2-d6d3776d67c20dc1;gz%22	https://html.rrdevs.net/xlab/assets/css/images/ui-icons_777777_256x240.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/css/images/ui-icons_777777_256x240.png	(from https://html.rrdevs.net/xlab/assets/css/main.css)
21:23:55	891/891	---M-Z	200	added ('OK')	image/svg+xml	etag:%2237b-663736d2-c61bf550286bf633;gz%22	https://html.rrdevs.net/xlab/assets/imgs/home3/header-bar.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home3/header-bar.svg	(from https://html.rrdevs.net/xlab/assets/css/main.css)
21:23:55	129062/129062	---M-Z	200	added ('OK')	image/svg+xml	etag:%221f826-663736d4-6df24e100da7c3fc;gz%22	https://html.rrdevs.net/xlab/assets/imgs/banner/banner-2-play-button.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/banner/banner-2-play-button.svg	(from https://html.rrdevs.net/xlab/assets/css/main.css)
21:23:56	835/835	---M-Z	200	added ('OK')	image/svg+xml	etag:%22343-663736c0-dce3a862f28529ab;gz%22	https://html.rrdevs.net/xlab/assets/imgs/cta/message.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/cta/message.svg	(from https://html.rrdevs.net/xlab/assets/css/main.css)
21:23:57	256/256	---M--	200	added ('OK')	image/png	etag:%22100-663736c8-5f55d044eb4d1ad2;;;%22	https://html.rrdevs.net/xlab/assets/imgs/team/border-bottom.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/team/border-bottom.png	(from https://html.rrdevs.net/xlab/assets/css/main.css)
21:23:57	426420/426420	---M--	200	added ('OK')	font/woff2	etag:%22681b4-663736ae-45e13646449f406b;;;%22	https://html.rrdevs.net/xlab/assets/fonts/fa-thin-100.woff2	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/fonts/fa-thin-100.woff2	(from https://html.rrdevs.net/xlab/assets/css/vendor/fontawesome-pro.css)
21:23:57	372/372	---M-Z	200	added ('OK')	image/svg+xml	etag:%22174-663736d3-1c566cdcb60492fc;gz%22	https://html.rrdevs.net/xlab/assets/imgs/pricing/pricing-bg.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/pricing/pricing-bg.svg	(from https://html.rrdevs.net/xlab/assets/css/main.css)
21:23:57	200/200	---M--	200	added ('OK')	image/svg+xml	etag:%22c8-663736d3-7db02ff383048c8a;;;%22	https://html.rrdevs.net/xlab/assets/imgs/pricing/popular-bg.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/pricing/popular-bg.svg	(from https://html.rrdevs.net/xlab/assets/css/main.css)
21:23:58	276/276	---M--	200	added ('OK')	image/png	etag:%22114-663736c2-6e864f59379cecb;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home1/border-shape.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home1/border-shape.png	(from https://html.rrdevs.net/xlab/assets/css/main.css)
21:23:58	1198/1198	---M-Z	200	added ('OK')	image/svg+xml	etag:%224ae-663736bf-34647986098c8139;gz%22	https://html.rrdevs.net/xlab/assets/imgs/best-offers/circle.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/best-offers/circle.svg	(from https://html.rrdevs.net/xlab/assets/css/main.css)
21:23:59	6672/6672	---M--	200	added ('OK')	image/png	etag:%221a10-663736d7-e65f52eeaaf17740;;;%22	https://html.rrdevs.net/xlab/assets/imgs/banner-3/banner-3_item-3.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/banner-3/banner-3_item-3.png	(from https://html.rrdevs.net/xlab/index-3.html)
21:23:59	46197/46197	---M--	200	added ('OK')	image/png	etag:%22b475-663736d8-6b7a807ea81dae1d;;;%22	https://html.rrdevs.net/xlab/assets/imgs/banner-3/background-shape.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/banner-3/background-shape.png	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:00	6409/6409	---M--	200	added ('OK')	image/png	etag:%221909-663736d7-b2d5008e04a23b83;;;%22	https://html.rrdevs.net/xlab/assets/imgs/banner-3/banner-3_item-2.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/banner-3/banner-3_item-2.png	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:01	7024/7024	---M--	200	added ('OK')	image/png	etag:%221b70-663736d7-6de06577e79dc66a;;;%22	https://html.rrdevs.net/xlab/assets/imgs/banner-3/banner-3_item-1.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/banner-3/banner-3_item-1.png	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:01	2576/2576	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a10-663736d7-357eb590265634f6;gz%22	https://html.rrdevs.net/xlab/assets/imgs/banner-3/banner-media__shape.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/banner-3/banner-media__shape.svg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:02	55032/55032	---M--	200	added ('OK')	image/jpeg	etag:%22d6f8-663736d8-a012882deca7afed;;;%22	https://html.rrdevs.net/xlab/assets/imgs/banner-3/banner-img-mobile.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/banner-3/banner-img-mobile.jpg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:03	23911/23911	---M--	200	added ('OK')	image/jpeg	etag:%225d67-663736d1-7ea2a4355c13840;;;%22	https://html.rrdevs.net/xlab/assets/imgs/latest-gallery/latest-gallery__item-01.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/latest-gallery/latest-gallery__item-01.jpg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:04	26224/26224	---M--	200	added ('OK')	image/jpeg	etag:%226670-663736d1-92788b483fe3b0d5;;;%22	https://html.rrdevs.net/xlab/assets/imgs/latest-gallery/latest-gallery__item-02.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/latest-gallery/latest-gallery__item-02.jpg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:05	36823/36823	---M--	200	added ('OK')	image/jpeg	etag:%228fd7-663736d1-2f7763f7e4d7e6dd;;;%22	https://html.rrdevs.net/xlab/assets/imgs/latest-gallery/latest-gallery__item-03.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/latest-gallery/latest-gallery__item-03.jpg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:06	22990/22990	---M--	200	added ('OK')	image/jpeg	etag:%2259ce-663736d0-770eaa2e483dca3;;;%22	https://html.rrdevs.net/xlab/assets/imgs/latest-gallery/latest-gallery__item-05.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/latest-gallery/latest-gallery__item-05.jpg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:07	292567/292567	---M--	200	added ('OK')	image/jpeg	etag:%22476d7-663736d2-ada2801317508f3f;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home3/about-us-3.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home3/about-us-3.jpg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:07	18893/18893	---M-Z	200	added ('OK')	image/svg+xml	etag:%2249cd-663736d1-95970c0df0aae83b;gz%22	https://html.rrdevs.net/xlab/assets/imgs/home3/active-team-background.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home3/active-team-background.svg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:07	563961/563961	---M--	200	added ('OK')	image/jpeg	etag:%2289af9-663736d8-ff01c55bebcf1ecc;;;%22	https://html.rrdevs.net/xlab/assets/imgs/banner-3/banner-img.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/banner-3/banner-img.jpg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:07	14591/14591	---M-Z	200	added ('OK')	image/svg+xml	etag:%2238ff-663736d0-e72f9001fd5e6de0;gz%22	https://html.rrdevs.net/xlab/assets/imgs/active-member/active-member-bg.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/active-member/active-member-bg.svg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:07	35220/35220	---M--	200	added ('OK')	image/jpeg	etag:%228994-663736d0-15c3621b5f3fd9ef;;;%22	https://html.rrdevs.net/xlab/assets/imgs/latest-gallery/latest-gallery__item-04.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/latest-gallery/latest-gallery__item-04.jpg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:08	18438/18438	---M--	200	added ('OK')	image/jpeg	etag:%224806-663736d0-73abaa127378ab62;;;%22	https://html.rrdevs.net/xlab/assets/imgs/active-member/active-team__item-1.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/active-member/active-team__item-1.jpg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:08	12628/12628	---M--	200	added ('OK')	image/jpeg	etag:%223154-663736cf-f069bbbe917292c2;;;%22	https://html.rrdevs.net/xlab/assets/imgs/active-member/active-team__item-2.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/active-member/active-team__item-2.jpg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:09	13717/13717	---M--	200	added ('OK')	image/jpeg	etag:%223595-663736cf-8276536dca27c453;;;%22	https://html.rrdevs.net/xlab/assets/imgs/active-member/active-team__item-3.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/active-member/active-team__item-3.jpg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:10	75040/75040	---M-Z	200	added ('OK')	image/svg+xml	etag:%2212520-663736c5-491d87a2b3fa5c3a;gz%22	https://html.rrdevs.net/xlab/assets/imgs/why-choose/dot-shape.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/why-choose/dot-shape.svg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:11	65035/65035	---M--	200	added ('OK')	image/jpeg	etag:%22fe0b-663736c4-5ebe40b941c17b2a;;;%22	https://html.rrdevs.net/xlab/assets/imgs/why-choose/why-choose-home-small-3.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/why-choose/why-choose-home-small-3.jpg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:11	221851/221851	---M--	200	added ('OK')	image/jpeg	etag:%223629b-663736c4-92071252bb779085;;;%22	https://html.rrdevs.net/xlab/assets/imgs/why-choose/why-choose-home-3.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/why-choose/why-choose-home-3.jpg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:12	1097/1097	---M-Z	200	added ('OK')	image/svg+xml	etag:%22449-663736c6-c12ed6f7b9801f14;gz%22	https://html.rrdevs.net/xlab/assets/imgs/talk-us/talk-us-shape.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/talk-us/talk-us-shape.svg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:12	4646/4646	---M--	200	added ('OK')	image/jpeg	etag:%221226-663736d1-29e40be60107d74e;;;%22	https://html.rrdevs.net/xlab/assets/imgs/home3/feedback-1.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/home3/feedback-1.jpg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:13	453610/453610	---M--	200	added ('OK')	image/png	etag:%226ebea-663736c7-ea47cfc070417f33;;;%22	https://html.rrdevs.net/xlab/assets/imgs/talk-us/talk-us.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/talk-us/talk-us.png	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:14	48418/48418	---M--	200	added ('OK')	image/jpeg	etag:%22bd22-663736e3-53e24eb82d63d01d;;;%22	https://html.rrdevs.net/xlab/assets/imgs/blog/blog-news/blog-news-03.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/blog/blog-news/blog-news-03.jpg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:15	4980/4980	---M-Z	200	added ('OK')	image/svg+xml	etag:%221374-663736c0-8dcd63155afd5ab4;gz%22	https://html.rrdevs.net/xlab/assets/imgs/cta/cta-news.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/cta/cta-news.svg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:16	66707/66707	---M--	200	added ('OK')	image/jpeg	etag:%2210493-663736e3-be1440c1fb132edb;;;%22	https://html.rrdevs.net/xlab/assets/imgs/blog/blog-news/blog-news-01.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/blog/blog-news/blog-news-01.jpg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:16	19407/19407	---M-Z	200	added ('OK')	image/svg+xml	etag:%224bcf-663736b7-d37a9fc3a989bed2;gz%22	https://html.rrdevs.net/xlab/assets/imgs/footer/footer-bg-2.svg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/footer/footer-bg-2.svg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:16	56179/56179	---M--	200	added ('OK')	image/jpeg	etag:%22db73-663736e3-e11ce4aadb978aa0;;;%22	https://html.rrdevs.net/xlab/assets/imgs/blog/blog-news/blog-news-02.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/blog/blog-news/blog-news-02.jpg	(from https://html.rrdevs.net/xlab/index-3.html)
21:24:16	2567/2567	---M--	200	added ('OK')	image/png	etag:%22a07-663736d4-c9fd9210ea29482f;;;%22	https://html.rrdevs.net/xlab/assets/imgs/banner/banner-2__bottom-media__shape-1.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/banner/banner-2__bottom-media__shape-1.png	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:17	3331/3331	---M--	200	added ('OK')	image/png	etag:%22d03-663736d4-89fe6ae1a90b1b3f;;;%22	https://html.rrdevs.net/xlab/assets/imgs/banner/banner-2__bottom-media__shape-2.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/banner/banner-2__bottom-media__shape-2.png	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:17	1509/1509	---M--	200	added ('OK')	image/png	etag:%225e5-663736ca-86c5edb62db8df2f;;;%22	https://html.rrdevs.net/xlab/assets/imgs/key-feature/analysis.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/key-feature/analysis.png	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:17	2243/2243	---M--	200	added ('OK')	image/png	etag:%228c3-663736ca-2366e857448bab2a;;;%22	https://html.rrdevs.net/xlab/assets/imgs/key-feature/safety.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/key-feature/safety.png	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:18	1905/1905	---M--	200	added ('OK')	image/png	etag:%22771-663736ca-def7415488346f4e;;;%22	https://html.rrdevs.net/xlab/assets/imgs/key-feature/solution.png	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/key-feature/solution.png	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:18	31548/31548	---M--	200	added ('OK')	image/jpeg	etag:%227b3c-663736c3-56b0c2147d8a3e90;;;%22	https://html.rrdevs.net/xlab/assets/imgs/about/who-we-are-1.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/about/who-we-are-1.jpg	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:18	128359/128359	---M--	200	added ('OK')	image/jpeg	etag:%221f567-663736d4-bea574da09e87d34;;;%22	https://html.rrdevs.net/xlab/assets/imgs/banner/banner-2.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/banner/banner-2.jpg	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:18	59414/59414	---M--	200	added ('OK')	image/jpeg	etag:%22e816-663736c3-501a4d1602154bde;;;%22	https://html.rrdevs.net/xlab/assets/imgs/about/about-us-1.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/about/about-us-1.jpg	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:19	39148/39148	---M--	200	added ('OK')	image/jpeg	etag:%2298ec-663736c3-1b36a29921509d1a;;;%22	https://html.rrdevs.net/xlab/assets/imgs/about/who-we-are-2.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/about/who-we-are-2.jpg	(from https://html.rrdevs.net/xlab/index-2.html)
21:24:19	42215/42215	---M--	200	added ('OK')	image/jpeg	etag:%22a4e7-663736c3-bd4b84c1ff02c597;;;%22	https://html.rrdevs.net/xlab/assets/imgs/about/about-us-2.jpg	C:/Users/PC/Downloads/XLAB/html.rrdevs.net/xlab/assets/imgs/about/about-us-2.jpg	(from https://html.rrdevs.net/xlab/index-2.html)
